doc_id,place_id,source_type,title,content,doc_url,post_date,author_name,author_link,search_query,collected_at
review_0509,SM240501,naver_cafe,서울형 키즈카페 홍제1동점 주변,홍광 옥상에서 바라본 북한산 방향 홍광 옥상에서 바라보는 인왕산 방향 서울형 키즈카페 홍제1동점 출입구 서울형 키즈카페 서대문구 홍제1동점 현판,http://cafe.naver.com/nulpuleun/8861,,에버그린 위드 라이프,https://cafe.naver.com/nulpuleun,서울형 키즈카페 서대문구 북가좌1동점(다정다감 키즈카페),2026-03-25T12:34:48+09:00
review_0510,SM240501,naver_cafe,아이 웃음 들리는 '서울형 키즈카페 홍제1동점' 개관,아이 웃음 가득한 서울형 키즈카페 서대문구 홍제1동점 개관 #서울시 #서대문구 #아이 #웃음_가득한 #서울형 #키즈카페 #홍제1동점_개관 #놀이 #상상_결합 #특화프로그램 #투게더 #프로젝트_운영,http://cafe.naver.com/nulpuleun/8855,,에버그린 위드 라이프,https://cafe.naver.com/nulpuleun,서울형 키즈카페 서대문구 북가좌1동점(다정다감 키즈카페),2026-03-25T12:34:48+09:00
review_0511,SM251101,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 3,000원 서대문구 북가좌1동점 14일(토) 2,000원 천연동점 14일(토) 2,000원 홍제3동점 14일(토) 2,000원 남가좌1...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 서대문구 BABY 남가좌1동점,2026-03-25T12:34:48+09:00
review_0512,SM251101,naver_cafe,"서대문구, 네 번째 서울형 키즈카페 '천연동점' 개관","서대문구, 네 번째 서울형 키즈카페 '천연동점' 개관 • 서대문구에 222.61㎡ 규모의 서울형 키즈카페 '천연동점'이 신일교회 2층에 개관하여, 북가좌1동점, 남가좌1동점, 홍제3동점에 이어 네 번째 구립...",http://cafe.naver.com/skybluez9q6i/9,,서대문구 내집마련: 부동산 교육 학군...,https://cafe.naver.com/skybluez9q6i,서울형 키즈카페 서대문구 BABY 남가좌1동점,2026-03-25T12:34:48+09:00
review_0513,SM241101,naver_cafe,서울형 키즈카페 홍제1동점 주변,홍광 옥상에서 바라본 북한산 방향 홍광 옥상에서 바라보는 인왕산 방향 서울형 키즈카페 홍제1동점 출입구 서울형 키즈카페 서대문구 홍제1동점 현판,http://cafe.naver.com/nulpuleun/8861,,에버그린 위드 라이프,https://cafe.naver.com/nulpuleun,서울형 키즈카페 서대문구 남가좌1동점,2026-03-25T12:34:48+09:00
review_0514,SM241101,naver_cafe,아이 웃음 들리는 '서울형 키즈카페 홍제1동점' 개관,아이 웃음 가득한 서울형 키즈카페 서대문구 홍제1동점 개관 #서울시 #서대문구 #아이 #웃음_가득한 #서울형 #키즈카페 #홍제1동점_개관 #놀이 #상상_결합 #특화프로그램 #투게더 #프로젝트_운영,http://cafe.naver.com/nulpuleun/8855,,에버그린 위드 라이프,https://cafe.naver.com/nulpuleun,서울형 키즈카페 서대문구 남가좌1동점,2026-03-25T12:34:48+09:00
review_0515,SM250101,naver_cafe,서울형 키즈카페 목3동점,양천구는 아이들이 날씨와 미세먼지 걱정없이 뛰어놀수 있는 공공형 실내 놀이터 서울형 키즈카페 목3동점이 문을 열었다고하네요 가격도 저렴하니 이용하는데 부담없고 좋지요,http://cafe.naver.com/q5q5q5/749935,,강양맘♥강서맘 양천맘카페-목동맘 마...,https://cafe.naver.com/q5q5q5,서울형 키즈카페 서대문구 홍제3동점(키즈땅놀이터),2026-03-25T12:34:48+09:00
review_0516,SM250101,naver_cafe,"양천구, 서울형 키즈카페 '목3동점' 오픈했네요","목3동점은 양천구 내 9번째 서울형 키즈카페로, 목동깨비시장공유센터 내 공동육아방을 미술놀이터 테마로 전면 리모델링해 조성했다. ▲ 야광그림 그리기 ▲ 자석놀이 체험공간 ▲ 캠핑 체험 ▲ 역할놀이 존...",http://cafe.naver.com/gangmok/2047671,,강남엄마 VS 목동엄마 ★ 베스트맘 따...,https://cafe.naver.com/gangmok,서울형 키즈카페 서대문구 홍제3동점(키즈땅놀이터),2026-03-25T12:34:48+09:00
review_0517,SM250102,naver_cafe,홍제동 근처 주말 아이와 함께 갈만한 곳,"때) 서대문구 서울형 키즈카페 (천연동점) 3–7세 최적 동굴·언덕·놀이존 등 테마형 구조 가격도 저렴 (공공형) ✔️ 예약 필수 (서울시 키움포털) 3️⃣ 교육 + 체험형 (조금 이동 가능) 서대문 자연사박물관 공룡, 화석...",http://cafe.naver.com/fksgml/214676,,종로서대문맘스힐링 ♥ 중구맘,https://cafe.naver.com/fksgml,서울형 키즈카페 서대문구 천연동점,2026-03-25T12:34:48+09:00
review_0518,SM250102,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 3,000원 서대문구 북가좌1동점 14일(토) 2,000원 천연동점 14일(토) 2,000원 홍제3동점 14일(토) 2,000원...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 서대문구 천연동점,2026-03-25T12:34:48+09:00
review_0519,SM260101,naver_cafe,홍제동 근처 주말 아이와 함께 갈만한 곳,"1️⃣ 가볍게 산책 + 체험 (가장 추천) 홍제천 & 홍제폭포 일대 물, 폭포, 산책로, 카페까지 한 번에 가능... 때) 서대문구 서울형 키즈카페 (천연동점) 3–7세 최적 동굴·언덕·놀이존 등 테마형 구조 가격도 저렴 (공공형)...",http://cafe.naver.com/fksgml/214676,,종로서대문맘스힐링 ♥ 중구맘,https://cafe.naver.com/fksgml,서울형 키즈카페 서대문구 홍제1동점,2026-03-25T12:34:48+09:00
review_0520,SM260101,naver_cafe,서울형 키즈카페 홍제1동점 주변,홍광 옥상에서 바라본 북한산 방향 홍광 옥상에서 바라보는 인왕산 방향 서울형 키즈카페 홍제1동점 출입구 서울형 키즈카페 서대문구 홍제1동점 현판,http://cafe.naver.com/nulpuleun/8861,,에버그린 위드 라이프,https://cafe.naver.com/nulpuleun,서울형 키즈카페 서대문구 홍제1동점,2026-03-25T12:34:48+09:00
review_0521,SC231001,naver_cafe,응암동 675 일대 신속통합기획 확정,"학교 앞에는 어린이공원을 조성하고, 공원과 연계한 서울형 키즈카페 등 개방형 주민공동시설을 도입해... 또한 학교 일조 영향을 고려해 응암초 인접부는 10층 내외, 은평문화예술정보학교 인접부는 15층 내외 중·저층...",http://cafe.naver.com/1234so/278119,,부동산개발포커스(시행 .개발사업.디벨...,https://cafe.naver.com/1234so,서울형 키즈카페 서초구 문화예술공원점(서리풀노리학교 문화예술공원점),2026-03-25T12:34:48+09:00
review_0522,SC231001,naver_cafe,2026-03-20(금/토) 마감 경품이벤트 137건!!,외 60명 ㆍ응모기간ㆍ03/16~ 03/20 (03/24) ㆍ응모주소ㆍ홈 | 이벤트주소 ● [서울시 서초구] 소식지 2026년... - 50명 ㆍ응모기간ㆍ03/13~ 03/20 (03/26) ㆍ응모주소ㆍ홈 | 이벤트주소 ● [스타보틀 올림픽공원점] 팔로우...,http://cafe.naver.com/koreagift/25444,,대한민국 모든 경품이벤트,https://cafe.naver.com/koreagift,서울형 키즈카페 서초구 문화예술공원점(서리풀노리학교 문화예술공원점),2026-03-25T12:34:48+09:00
review_0523,SC251201,naver_cafe,서울시보도자료20260225수요일,서울형 아침돌봄은 돌봄교사와 함께 안전하게 학교까지 동행하는 ‘등교지원’을 제공한다. 지역아동센터... 서초2호점(양재1동) 02-577-7943 은평8호점(불광2동) 02-6953-2148 - 강남9호점(세곡동) 02-445-4255 [신규]은평10호점...,http://cafe.naver.com/jungamironware/7975,,정암철물,https://cafe.naver.com/jungamironware,서울형 키즈카페 서초구 양재1동2호점(서리풀노리학교 양재1동2호점),2026-03-25T12:34:48+09:00
review_0524,SC251201,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 3,000원 양재1동2호점 14일(토), 15일(일) 3,000원 강남구 역삼1동점 14일(토), 15일(일) 3,000원 대치1동점 14일...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 서초구 양재1동2호점(서리풀노리학교 양재1동2호점),2026-03-25T12:34:48+09:00
review_0525,SC231201,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 서초구 문화예술공원점 14일(토), 15일(일) 3,000원 양재1동점 14일(토), 15일(일) 3,000원 방배2동점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 서초구 양재1동점(서리풀노리학교 양재1동점),2026-03-25T12:34:48+09:00
review_0526,SC231201,naver_cafe,겨울방학때 강추…추천장소 2곳 공유할게요,"서리풀노리학교 플러버는 애들 비용 따로 안받았는데, 서울형키즈카페는 다둥이만 무료였던 것 같긴해요 그래도 몇천원 수준이라 엄청 저렴해요ㅎㅎ 저희는 다둥이라 플러버 알기 전에 작년에 종종 갔었네요~ 다만…제일...",http://cafe.naver.com/seochom/1025246,,서초 엄마들의 모임,https://cafe.naver.com/seochom,서울형 키즈카페 서초구 양재1동점(서리풀노리학교 양재1동점),2026-03-25T12:34:48+09:00
review_0527,SC240404,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 서초구 문화예술공원점 14일(토), 15일(일) 3,000원 양재1동점 14일(토), 15일(일) 3,000원 방배2동점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 서초구 방배2동점(서리풀노리학교 방배2동점),2026-03-25T12:34:48+09:00
review_0528,SC240404,naver_cafe,겨울방학때 강추…추천장소 2곳 공유할게요,"신기했어요 서래마을 방배카페골목에 있는데 발렛되서 주차도 넘편하고 가격도 좋아서 요즘처럼 애들방학에 추울때 강추합니다 2. 서리풀노리학교 플러버는 애들 비용 따로 안받았는데, 서울형키즈카페는 다둥이만...",http://cafe.naver.com/seochom/1025246,,서초 엄마들의 모임,https://cafe.naver.com/seochom,서울형 키즈카페 서초구 방배2동점(서리풀노리학교 방배2동점),2026-03-25T12:34:48+09:00
review_0529,SC240801,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"2,000원 서초구 문화예술공원점 14일(토), 15일(일) 3,000원 양재1동점 14일(토), 15일(일) 3,000원 방배2동점 14일(토) 3,000원 서초1동점 14일(토) 3,000원 양재1동2호점 14일(토), 15일(일) 3,000원 강남구...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 서초구 서초1동점(서리풀노리학교 서초1동점),2026-03-25T12:34:48+09:00
review_0530,SC240801,naver_cafe,겨울방학때 강추…추천장소 2곳 공유할게요,"항상 서초맘카페 도움 많이 받아서 저도 가봤던 곳중 괜찮은 곳들 추천드리려해요ㅎㅎ 저는 2곳 정도... 서리풀노리학교 플러버는 애들 비용 따로 안받았는데, 서울형키즈카페는 다둥이만 무료였던 것 같긴해요 그래도...",http://cafe.naver.com/seochom/1025246,,서초 엄마들의 모임,https://cafe.naver.com/seochom,서울형 키즈카페 서초구 서초1동점(서리풀노리학교 서초1동점),2026-03-25T12:34:48+09:00
review_0531,SD221201,naver_cafe,"5호선 확정!! 김포 효성 해링턴 1,769세대 아파트 분양!!","맘&키즈 카페 아이와 엄마가 함께 웃는 쉼과 놀이가 공존하는 공간 북 카페 책과 커피가 함께하는 조용한... 메이플자이 ▶성동구 : 청계리버뷰자이, 청계 SK VIEW ▶성북구 : 보문 센트럴 아이파크, 장위자이 레디언트...",http://cafe.naver.com/budongsanmarketplace/6404,,부동산직거래장터-아파트 상가 분양 급...,https://cafe.naver.com/budongsanmarketplace,서울형 키즈카페 성동구 금호2·3가동점(금호 키즈카페),2026-03-25T12:34:48+09:00
review_0532,SD221201,naver_cafe,"5호선 확정!! 김포 효성 해링턴 1,769세대 아파트 분양!!","맘&키즈 카페 아이와 엄마가 함께 웃는 쉼과 놀이가 공존하는 공간 북 카페 책과 커피가 함께하는 조용한... 메이플자이 ▶성동구 : 청계리버뷰자이, 청계 SK VIEW ▶성북구 : 보문 센트럴 아이파크, 장위자이 레디언트...",http://cafe.naver.com/afs521/1096,,"힐스테이트 이천역 1,2단지 청약정보카...",https://cafe.naver.com/afs521,서울형 키즈카페 성동구 금호2·3가동점(금호 키즈카페),2026-03-25T12:34:48+09:00
review_0533,SD240701,naver_cafe,25년 12월 전국 신상카페 리스트 (수도권),"서울특별시 성동구 뚝섬로 358, 2층 (성수동1가) 17 보글(bogle) 서울특별시 성동구 뚝섬로 413, 3층... 바이키즈 카페(cafe) 인천광역시 남동구 연락골로 53, 1층 (운연동) 12 발도스커피 남동SD지산점 인천광역시...",http://cafe.naver.com/cafeflex/63931,,카페플렉스 | 카페 좋아하는 사람들 C...,https://cafe.naver.com/cafeflex,서울형 키즈카페 성동구 성수1가1동점(성수 키즈카페),2026-03-25T12:34:48+09:00
review_0534,SD240701,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 1,000원 성동구 금호2ㆍ3가동점 14일(토) 2,000원 성수1가1동점 14일(토) 2,000원 광진구 시립 뚝섬자벌레점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성동구 성수1가1동점(성수 키즈카페),2026-03-25T12:34:48+09:00
review_0535,SB240201,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 성북구 벌집어린이공원점 14일(토), 15일(일) 2,000원 종암동점 14일(토), 15일(일) 2,000원 정릉2동점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 벌집어린이공원점,2026-03-25T12:34:48+09:00
review_0536,SB240201,naver_cafe,서울형 키즈카페 연령별 추천 인기카페,"(이 밖에도 송파구 잠실근린공원점(하하호호 놀이터), 성북구 벌집어린이공원점 등은 지역 주민들에게 큰 호응을 얻고 있는 인기 지점입니다.) 요금 정보 및 할인 혜택 이용 요금: 서울형 키즈카페의 이용요금은 매우...",http://cafe.naver.com/gangmok/2000481,,강남엄마 VS 목동엄마 ★ 베스트맘 따...,https://cafe.naver.com/gangmok,서울형 키즈카페 성북구 벌집어린이공원점,2026-03-25T12:34:48+09:00
review_0537,SB251201,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 보문동점 14일(토) 2,000원 강북구 번3동점 14일(토) 2,000원 송천동점 14일(토) 2,000원 도봉구...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 보문동점,2026-03-25T12:34:48+09:00
review_0538,SB251201,naver_cafe,2026년 기준 성북구 육아 정책 및 지원금,서울형 키즈카페 (성북형): 상월곡역점 등 저렴한 비용으로 쾌적하게 이용할 수 있는 공공 키즈카페가 확충되고 있습니다. 3. 다른 구와 비교했을 때의 특징 교육과 문화의 조화: 성북구는 대학가가 많고 도서관 인프라가...,http://cafe.naver.com/gnalovestar/446,,블루레몬 뷰티&라이프,https://cafe.naver.com/gnalovestar,서울형 키즈카페 성북구 보문동점 성북구,2026-03-25T12:34:48+09:00
review_0539,SB240903,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 정릉3동점 14일(토) 2,000원 보문동점 14일(토) 2,000원 강북구 번3동점 14일(토) 2,000원 송천동점 14일...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 정릉3동점,2026-03-25T12:34:48+09:00
review_0540,SB240903,naver_cafe,2월 견학 - 서울형 키즈카페 정릉3동 Ⅱ,오늘은 친구들과 함께 서울형 키즈카페 정릉3동점으로 현장 활동을 다녀왔어요~ 아이들이 안전하고 자유로운 환경 속에서 다양한 놀이를 경험하며 즐거운 시간을 보냈답니다. 블록놀이 공간에서는 친구들과 함께 구조물을...,http://cafe.naver.com/sarangchildschool/33056,,사랑유치원(유아학교),https://cafe.naver.com/sarangchildschool,서울형 키즈카페 성북구 정릉3동점,2026-03-25T12:34:48+09:00
review_0541,SB240702,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 성북구 벌집어린이공원점 14일(토), 15일(일) 2,000원 종암동점 14일(토), 15일(일) 2,000원 정릉2동점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 정릉2동점,2026-03-25T12:34:48+09:00
review_0542,SB240702,naver_cafe,서울형 키즈카페 연령대별 리스트,"(가능하다면 계속 업데이트해볼게요...) 0~3세 추천 지점 (영아 대상) 서울형 키즈카페, 성북구 종암동점... 구로4동점 ✅ 성북구 종암동점 ✅ 도봉구 방학1동 2호점 오밀조밀숲 놀다람 ✅ 강동구 아이맘카페 (고덕2동점...",http://cafe.naver.com/christianmommy/38,,"크맘 - 크리스천 엄마, 아빠들을 위한...",https://cafe.naver.com/christianmommy,서울형 키즈카페 성북구 정릉2동점,2026-03-25T12:34:48+09:00
review_0543,SB240801,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 성북구 벌집어린이공원점 14일(토), 15일(일) 2,000원 종암동점 14일(토), 15일(일) 2,000원 정릉2동점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 종암동점,2026-03-25T12:34:48+09:00
review_0544,SB240801,naver_cafe,서울형 키즈카페 연령대별 리스트,"(가능하다면 계속 업데이트해볼게요...) 0~3세 추천 지점 (영아 대상) 서울형 키즈카페, 성북구 종암동점 ✅ 한성백제박물관점(*1월 시범운영 / 5월 정식개관 예정) ✅ 영등포구 신길4동점 ✅ 구로구 신도림동점 ✅ 구로구...",http://cafe.naver.com/christianmommy/38,,"크맘 - 크리스천 엄마, 아빠들을 위한...",https://cafe.naver.com/christianmommy,서울형 키즈카페 성북구 종암동점,2026-03-25T12:34:48+09:00
review_0545,SB240902,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 성북동점 14일(토) 2,000원 정릉3동점 14일(토) 2,000원 보문동점 14일(토) 2,000원 강북구 번3동점 14일...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 성북동점,2026-03-25T12:34:48+09:00
review_0546,SB240902,naver_cafe,서울형키즈카페 성북동점,"서울형키즈카페 성북동점 서울특별시 성북구 성북로4길 21 하늘이음교회 2층 서울형키즈카페 성북구 성북동점 0507-1406-0833 화요일 4시30분~5시 영어체육 1월 시작 부가세포함 250,000 성주홍 팀장 배정",http://cafe.naver.com/yaedu/77775,,"와이에이에듀(용아카데미,쁘띠앙쥬,태...",https://cafe.naver.com/yaedu,서울형 키즈카페 성북구 성북동점,2026-03-25T12:34:48+09:00
review_0547,SB260302,naver_cafe,(공유) 설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"서울형 키즈카페 연휴 운영 현황 공유드립니다. 명절 기간 서울을 방문한 타 지역 주민도... 2,000원 성북구 벌집어린이공원점 14일(토), 15일(일) 2,000원 종암동점 14일(토), 15일(일) 2,000원 정릉2동점...",http://cafe.naver.com/towngtx1/251928,,서집달 - 대한민국 NO.1 도시계획 스터...,https://cafe.naver.com/towngtx1,서울형 키즈카페 성북구 월곡1동점,2026-03-25T12:34:48+09:00
review_0548,SB260302,naver_cafe,서울형 키즈카페 연령대별 리스트,"(가능하다면 계속 업데이트해볼게요...) 0~3세 추천 지점 (영아 대상) 서울형 키즈카페, 성북구 종암동점... 대상) 서울형 키즈카페, 양천구 신월5동점 ✅ 강서구 화곡3동점 ✅ 강서구 화곡4동점 ✅ 강서구 발산1동점...",http://cafe.naver.com/christianmommy/38,,"크맘 - 크리스천 엄마, 아빠들을 위한...",https://cafe.naver.com/christianmommy,서울형 키즈카페 성북구 월곡1동점,2026-03-25T12:34:48+09:00
review_0549,SP240401,naver_cafe,25년 12월 전국 신상카페 리스트 (수도권),"(MZ)카페 서울특별시 송파구 송파대로 345, 근린생활시설1A동 지하1층 35호 (가락동, 헬리오시티) 4... 평택이충분수공원점 경기도 평택시 이충로 88, 1층 (서정동) 20 스타벅스 평택용이DT 경기도 평택시 죽백3로...",http://cafe.naver.com/cafeflex/63931,,카페플렉스 | 카페 좋아하는 사람들 C...,https://cafe.naver.com/cafeflex,서울형 키즈카페 송파구 잠실근린공원점(하하호호놀이터 송파구1호점),2026-03-25T12:34:48+09:00
review_0550,SP240401,naver_cafe,2026년 기준 송파구 육아 정책 및 지원금,키즈카페가 오금동에 새롭게 문을 열었습니다. 풍납동 '장난감도서관' 신규 개관: 장난감 대여를 위해 멀리 이동할 필요 없이 풍납동 인근 주민들이 편리하게 이용할 수 있습니다. 송파 어린이문화회관 (하하호호놀...,http://cafe.naver.com/gnalovestar/461,,블루레몬 뷰티&라이프,https://cafe.naver.com/gnalovestar,서울형 키즈카페 송파구 잠실근린공원점(하하호호놀이터 송파구1호점),2026-03-25T12:34:48+09:00
review_0551,SP250301,naver_cafe,2026년 기준 송파구 육아 정책 및 지원금,키즈카페가 오금동에 새롭게 문을 열었습니다. 풍납동 '장난감도서관' 신규 개관: 장난감 대여를 위해 멀리 이동할 필요 없이 풍납동 인근 주민들이 편리하게 이용할 수 있습니다. 송파 어린이문화회관 (하하호호놀...,http://cafe.naver.com/gnalovestar/461,,블루레몬 뷰티&라이프,https://cafe.naver.com/gnalovestar,서울형 키즈카페 송파구 여성문화회관점(하하호호놀이터 송파구2호점),2026-03-25T12:34:48+09:00
review_0552,SP250301,naver_cafe,"""아이들 웃음꽃 피다"" 송파구 '하하호호 놀이터' 6호점 전격 개관!",송파어린이문화회관 1층에서 공공형 실내 놀이터인 ‘하하호호 놀이터’ 6호점 개관식을 성황리에 개최했다. 이번 개관은 아동 중심의 놀 권리 보장과 양육 지원을 위해 추진되었다. 서울형 키즈카페의 송파구...,http://cafe.naver.com/happysongpagu/5401,,송파구 명예기자 이야기,https://cafe.naver.com/happysongpagu,서울형 키즈카페 송파구 여성문화회관점(하하호호놀이터 송파구2호점),2026-03-25T12:34:48+09:00
review_0553,SP250401,naver_cafe,아행 카페에서 가장 많이 조회된 게시글 2025.03.13,"주말에 가야 좋아요 몽찡코 2026.03.06.(금) 6 [경기/김포] 실내 대형 에어바운스 키즈카페... 하하호호놀이터 3호점 후기 드려드려용 블루핑거 2026.03.13.(금) 20 인천 레트로 감성 여행, 60~70년대 달동네를...",http://cafe.naver.com/dkgod/2017,,아행: 아이랑 여행 [국내 해외 가볼만...,https://cafe.naver.com/dkgod,서울형 키즈카페 송파구 위례동점(하하호호놀이터 송파구3호점),2026-03-25T12:34:48+09:00
review_0554,SP250401,naver_cafe,키즈카페 2천원으로 2시간 순삭 할 수 있는 곳 추천합니당 (하하호호놀이터),2시간 놀 수 있는데 넓어서 수용인원도 많고 체험할거리가 많더라구요!! 전 요즘 서울형키즈카페 도장깨기 하고 다닙니당 !! 혹시 후기 보실분들은 아래 블로그 봐주세용^^ https://blog.naver.com/mgyoungs/224209004229,http://cafe.naver.com/zzandol/830406,,송파맘 강동맘 모여라-강동구 송파구 ...,https://cafe.naver.com/zzandol,서울형 키즈카페 송파구 위례동점(하하호호놀이터 송파구3호점),2026-03-25T12:34:48+09:00
review_0555,SP250402,naver_cafe,키즈카페 2천원으로 2시간 순삭 할 수 있는 곳 추천합니당 (하하호호놀이터),2시간 놀 수 있는데 넓어서 수용인원도 많고 체험할거리가 많더라구요!! 전 요즘 서울형키즈카페 도장깨기 하고 다닙니당 !! 혹시 후기 보실분들은 아래 블로그 봐주세용^^ https://blog.naver.com/mgyoungs/224209004229,http://cafe.naver.com/zzandol/830406,,송파맘 강동맘 모여라-강동구 송파구 ...,https://cafe.naver.com/zzandol,서울형 키즈카페 송파구 방이2동점(하하호호놀이터 송파구4호점),2026-03-25T12:34:48+09:00
review_0556,SP250402,naver_cafe,"[송파, 위례 가볼만한곳] 2천원으로 2시간 순삭! 하하호호놀이터 3호점 후기 드려드려용","지난주에, 위례동 하하호호놀이터 3호점을 다녀와서, 좋은 정보가 되실 것 같아서 올려 드립니당 ㅎㅎ 아직 날씨가 다 풀리지 않아서, 늘 실내에 가볼만한 곳 찾고 계실텐데 키즈카페 가려면 항상 돈이 부담...",http://cafe.naver.com/dkgod/1992,,아행: 아이랑 여행 [국내 해외 가볼만...,https://cafe.naver.com/dkgod,서울형 키즈카페 송파구 방이2동점(하하호호놀이터 송파구4호점),2026-03-25T12:34:48+09:00
review_0557,SP251101,naver_cafe,키즈카페 2천원으로 2시간 순삭 할 수 있는 곳 추천합니당 (하하호호놀이터),2시간 놀 수 있는데 넓어서 수용인원도 많고 체험할거리가 많더라구요!! 전 요즘 서울형키즈카페 도장깨기 하고 다닙니당 !! 혹시 후기 보실분들은 아래 블로그 봐주세용^^ https://blog.naver.com/mgyoungs/224209004229,http://cafe.naver.com/zzandol/830406,,송파맘 강동맘 모여라-강동구 송파구 ...,https://cafe.naver.com/zzandol,서울형 키즈카페 송파구 장지동점(하하호호놀이터 송파구5호점),2026-03-25T12:34:48+09:00
review_0558,SP251101,naver_cafe,"[송파, 위례 가볼만한곳] 2천원으로 2시간 순삭! 하하호호놀이터 3호점 후기 드려드려용","지난주에, 위례동 하하호호놀이터 3호점을 다녀와서, 좋은 정보가 되실 것 같아서 올려 드립니당 ㅎㅎ 아직 날씨가 다 풀리지 않아서, 늘 실내에 가볼만한 곳 찾고 계실텐데 키즈카페 가려면 항상 돈이 부담...",http://cafe.naver.com/dkgod/1992,,아행: 아이랑 여행 [국내 해외 가볼만...,https://cafe.naver.com/dkgod,서울형 키즈카페 송파구 장지동점(하하호호놀이터 송파구5호점),2026-03-25T12:34:48+09:00
